stream,date,depth,depth_7day average
ELK,7/3/2009,3.780416667,3.814761905
ELK,7/4/2009,3.788333333,3.776964286
ELK,7/5/2009,3.7075,3.746011905
ELK,7/6/2009,3.607083333,3.721964286
ELK,7/7/2009,3.48375,3.688928571
ELK,7/8/2009,3.564583333,3.664880952
ELK,7/9/2009,3.628333333,3.651428571
ELK,7/10/2009,3.659583333,3.634166666
ELK,7/11/2009,3.644583333,3.613630952
ELK,7/12/2009,3.59625,3.597738095
ELK,7/13/2009,3.645,3.603154762
ELK,7/14/2009,3.634166667,3.624642857
ELK,7/15/2009,3.65,3.636845238
ELK,7/16/2009,3.670416667,3.642857143
ELK,7/17/2009,3.67625,3.645238095
ELK,7/18/2009,3.5625,3.633511905
ELK,7/19/2009,3.493333333,3.618809524
ELK,7/20/2009,3.504166667,3.598690476
ELK,7/21/2009,3.45375,3.572916667
ELK,7/22/2009,3.425833333,3.540892857
ELK,7/23/2009,3.38875,3.500654762
ELK,7/24/2009,3.402083333,3.461488095
ELK,7/25/2009,3.443181818,3.444442641
ELK,7/26/2009,3.47625,3.442002164
ELK,7/27/2009,3.436666667,3.432359307
ELK,7/28/2009,3.378333333,3.421585498
ELK,7/29/2009,3.332083333,3.408192641
ELK,7/30/2009,3.344166667,3.401823593
ELK,7/31/2009,3.399166667,3.401406926
ELK,8/1/2009,3.425416667,3.398869048
ELK,8/2/2009,3.327916667,3.377678572
ELK,8/3/2009,3.320416667,3.361071429
ELK,8/4/2009,3.33875,3.355416667
ELK,8/5/2009,3.276666667,3.3475
ELK,8/6/2009,3.166666667,3.322142857
ELK,8/7/2009,3.325833333,3.311666667
ELK,8/8/2009,3.48125,3.319642857
ELK,8/9/2009,3.50875,3.345476191
ELK,8/10/2009,3.50625,3.37202381
ELK,8/11/2009,3.45375,3.388452381
ELK,8/12/2009,3.359166667,3.400238095
ELK,8/13/2009,3.255,3.412857143
ELK,8/14/2009,3.23,3.399166667
ELK,8/15/2009,3.285833333,3.37125
ELK,8/16/2009,3.338333333,3.346904762
ELK,8/17/2009,3.385416667,3.329642857
ELK,8/18/2009,3.335416667,3.312738095
ELK,8/19/2009,3.292083333,3.303154762
ELK,8/20/2009,3.315416667,3.311785714
ELK,8/21/2009,3.2875,3.32
ELK,8/22/2009,3.22125,3.31077381
ELK,8/23/2009,3.140416667,3.2825
ELK,8/24/2009,3.264583333,3.265238095
ELK,8/25/2009,3.290416667,3.258809524
ELK,8/26/2009,3.365833333,3.269345238
ELK,8/27/2009,3.45625,3.289464286
ELK,8/28/2009,3.41,3.306964286
ELK,8/29/2009,3.257083333,3.312083333
ELK,8/30/2009,3.265416667,3.329940476
ELK,8/31/2009,3.264583333,3.329940476
ELK,9/1/2009,3.337083333,3.336607143
ELK,9/2/2009,3.385,3.339345238
ELK,9/3/2009,3.318333333,3.319642857
ELK,9/4/2009,3.245416667,3.296130952
ELK,9/5/2009,3.131666667,3.278214286
ELK,9/6/2009,3.159583333,3.263095238
ELK,9/7/2009,3.18625,3.251904762
ELK,9/8/2009,3.229583333,3.236547619
ELK,9/9/2009,3.302916667,3.224821429
ELK,9/10/2009,3.40875,3.237738095
ELK,9/11/2009,3.37875,3.256785714
ELK,9/12/2009,3.147916667,3.259107143
ELK,9/13/2009,2.935,3.22702381
ELK,9/14/2009,3.097083333,3.214285714
ELK,9/15/2009,3.330833333,3.22875
ELK,9/16/2009,3.355416667,3.23625
ELK,9/17/2009,3.278333333,3.217619048
ELK,9/18/2009,3.261666667,3.200892857
ELK,9/19/2009,3.150416667,3.20125
ELK,9/20/2009,3.280833333,3.250654762
ELK,9/21/2009,3.485,3.306071429
ELK,9/22/2009,3.475416667,3.326726191
ELK,9/23/2009,3.417916667,3.335654762
ELK,9/24/2009,3.292916667,3.337738095
ELK,9/25/2009,3.32375,3.346607143
ELK,9/26/2009,3.305833333,3.368809524
ELK,9/27/2009,3.231666667,3.361785714
ELK,9/28/2009,2.990833333,3.291190476
ELK,9/29/2009,2.894166667,3.208154762
ELK,9/30/2009,3.10625,3.163630952
ELK,10/1/2009,3.307083333,3.165654762
ELK,10/2/2009,3.107916667,3.134821429
ELK,10/3/2009,2.806666667,3.063511905
ELK,10/4/2009,2.735833333,2.992678571
ELK,10/5/2009,3.054583333,3.001785714
ELK,10/6/2009,3.245,3.051904762
ELK,10/7/2009,3.11375,3.05297619
ELK,10/8/2009,3.17625,3.034285714
ELK,10/9/2009,3.182083333,3.044880952
ELK,10/10/2009,3.0825,3.084285714
ELK,10/11/2009,2.870416667,3.103511905
ELK,10/12/2009,2.824583333,3.070654762
ELK,10/13/2009,2.778333333,3.003988095
ELK,10/14/2009,3.320833333,3.033571428
ELK,10/15/2009,4.034166667,3.156130952
ELK,10/16/2009,3.762083333,3.238988095
ELK,10/17/2009,3.445416667,3.290833333
ELK,10/18/2009,3.23,3.342202381
ELK,10/19/2009,3.21375,3.397797619
ELK,10/20/2009,3.411666667,3.48827381
ELK,10/21/2009,3.364166667,3.494464286
ELK,10/22/2009,3.3425,3.395654762
ELK,10/23/2009,3.282083333,3.327083333
ELK,10/24/2009,3.332083333,3.310892857
ELK,10/25/2009,3.42875,3.339285714
ELK,10/26/2009,3.133333333,3.327797619
ELK,10/27/2009,3.001666667,3.26922619
ELK,10/28/2009,3.0975,3.231130952
ELK,10/29/2009,3.148333333,3.203392857
ELK,10/30/2009,3.315,3.208095238
ELK,10/31/2009,3.4025,3.218154762
ELK,11/1/2009,3.510416667,3.229821429
ELK,11/2/2009,3.500833333,3.282321429
ELK,11/3/2009,3.445,3.345654762
ELK,11/4/2009,3.325,3.378154762
ELK,11/5/2009,3.148333333,3.378154762
ELK,11/6/2009,3.097083333,3.347023809
ELK,11/7/2009,3.154583333,3.311607143
ELK,11/8/2009,3.25875,3.275654762
ELK,11/9/2009,3.252916667,3.240238095
ELK,11/10/2009,3.29125,3.218273809
ELK,11/11/2009,3.095416667,3.18547619
ELK,11/12/2009,2.902916667,3.150416667
ELK,11/13/2009,2.916666667,3.124642857
ELK,11/14/2009,3.14,3.122559524
ELK,11/15/2009,3.607916667,3.172440476
ELK,11/16/2009,3.44375,3.199702381
ELK,11/17/2009,3.231666667,3.191190476
ELK,11/18/2009,3.134166667,3.196726191
ELK,11/19/2009,3.431666667,3.272261905
ELK,11/20/2009,3.164583333,3.307678572
ELK,11/21/2009,3.1375,3.307321429
ELK,11/22/2009,3.415416667,3.279821429
ELK,11/23/2009,3.86625,3.340178572
ELK,11/24/2009,3.820416667,3.424285714
ELK,11/25/2009,3.77625,3.516011905
ELK,11/26/2009,3.498333333,3.525535714
ELK,11/27/2009,3.177083333,3.527321429
ELK,11/28/2009,3.388333333,3.563154762
ELK,11/29/2009,3.594583333,3.58875
ELK,11/30/2009,3.486666667,3.534523809
ELK,12/1/2009,3.300833333,3.460297619
ELK,12/2/2009,3.403333333,3.407023809
ELK,12/3/2009,3.52875,3.411369047
ELK,12/4/2009,3.34625,3.435535714
ELK,12/5/2009,3.2575,3.416845238
ELK,12/6/2009,3.207916667,3.361607143
ELK,12/7/2009,3.105833333,3.307202381
ELK,12/8/2009,3.236666667,3.298035714
ELK,12/9/2009,3.449583333,3.304642857
ELK,12/10/2009,3.568333333,3.310297619
ELK,12/11/2009,3.528333333,3.336309524
ELK,12/12/2009,3.384166667,3.354404762
ELK,12/13/2009,3.35375,3.375238095
ELK,12/14/2009,3.73,3.464404762
ELK,12/15/2009,3.83375,3.549702381
ELK,12/16/2009,3.92375,3.617440476
ELK,12/17/2009,4.024166667,3.682559524
ELK,12/18/2009,4.060833333,3.758630952
ELK,12/19/2009,3.9675,3.841964286
ELK,12/20/2009,3.752916667,3.898988095
ELK,12/21/2009,3.53,3.870416667
ELK,12/22/2009,3.400833333,3.808571429
ELK,12/23/2009,3.835833333,3.796011905
ELK,12/24/2009,3.9825,3.790059524
ELK,12/25/2009,3.919166667,3.769821429
ELK,12/26/2009,3.833333333,3.750654762
ELK,12/27/2009,3.823333333,3.760714286
ELK,12/28/2009,3.8275,3.803214286
ELK,12/29/2009,3.572916667,3.827797619
ELK,12/30/2009,3.572916667,3.790238095
ELK,12/31/2009,3.732916667,3.754583333
ELK,1/1/2010,3.771666667,3.733511905
ELK,1/2/2010,4.06,3.765892857
ELK,1/3/2010,4.17375,3.815952381
ELK,1/4/2010,3.987083333,3.83875
ELK,1/5/2010,3.872083333,3.881488095
ELK,1/6/2010,3.942916667,3.934345238
ELK,1/7/2010,4.165833333,3.996190476
ELK,1/8/2010,4.076666667,4.039761905
ELK,1/9/2010,4.087916667,4.04375
ELK,1/10/2010,4.0275,4.022857143
ELK,1/11/2010,3.909583333,4.011785714
ELK,1/12/2010,3.6475,3.979702381
ELK,1/13/2010,3.61875,3.933392857
ELK,1/14/2010,3.88375,3.893095238
ELK,1/15/2010,3.77625,3.850178571
ELK,1/16/2010,3.524583333,3.769702381
ELK,1/17/2010,3.325833333,3.669464286
ELK,1/18/2010,3.094166667,3.55297619
ELK,1/19/2010,2.939166667,3.451785714
ELK,1/20/2010,2.902083333,3.349404762
ELK,1/21/2010,2.669583333,3.175952381
ELK,1/22/2010,2.5325,2.998273809
ELK,1/23/2010,3.00625,2.92422619
ELK,1/24/2010,3.310833333,2.922083333
ELK,1/25/2010,3.235833333,2.942321428
ELK,1/26/2010,3.084166667,2.963035714
ELK,1/27/2010,3.253333333,3.013214286
ELK,1/28/2010,3.382083333,3.115
ELK,1/29/2010,3.307916667,3.225773809
ELK,1/30/2010,3.077083333,3.235892857
ELK,1/31/2010,2.991666667,3.190297619
ELK,2/1/2010,3.085416667,3.168809524
ELK,2/2/2010,3.162916667,3.180059524
ELK,2/3/2010,2.962916667,3.138571429
ELK,2/4/2010,2.935833333,3.074821429
ELK,2/5/2010,2.97375,3.027083333
ELK,2/6/2010,3.082083333,3.027797619
ELK,2/7/2010,3.16125,3.05202381
ELK,2/8/2010,3.191666667,3.067202381
ELK,2/9/2010,3.07875,3.055178571
ELK,2/10/2010,3.071666667,3.070714286
ELK,2/11/2010,3.075,3.090595238
ELK,2/12/2010,3.122083333,3.111785714
ELK,2/13/2010,3.289166667,3.141369048
ELK,2/14/2010,3.3325,3.165833333
ELK,2/15/2010,3.244166667,3.173333333
ELK,2/16/2010,3.282083333,3.202380952
ELK,2/17/2010,3.188333333,3.219047619
ELK,2/18/2010,3.20625,3.237797619
ELK,2/19/2010,3.019166667,3.223095238
ELK,2/20/2010,3.07,3.191785714
ELK,2/21/2010,3.2025,3.173214286
ELK,2/22/2010,3.36,3.189761905
ELK,2/23/2010,3.284166667,3.190059524
ELK,2/24/2010,3.014166667,3.165178572
ELK,2/25/2010,3.207916667,3.165416667
ELK,2/26/2010,3.175833333,3.187797619
ELK,2/27/2010,2.8775,3.160297619
ELK,2/28/2010,3.0375,3.136726191
ELK,3/1/2010,3.217083333,3.116309524
ELK,3/2/2010,3.017916667,3.07827381
ELK,3/3/2010,2.91375,3.063928571
ELK,3/4/2010,2.982916667,3.031785714
ELK,3/5/2010,3.048333333,3.013571429
ELK,3/6/2010,3.159166667,3.053809524
ELK,3/7/2010,2.970416667,3.044226191
ELK,3/8/2010,2.991666667,3.01202381
ELK,3/9/2010,2.860833333,2.989583333
ELK,3/10/2010,3.100416667,3.01625
ELK,3/11/2010,3.2875,3.059761905
ELK,3/12/2010,2.994166667,3.05202381
ELK,3/13/2010,2.954583333,3.022797619
ELK,3/14/2010,3.391666667,3.082976191
ELK,3/15/2010,3.588333333,3.168214286
ELK,3/16/2010,3.540416667,3.265297619
ELK,3/17/2010,3.372083333,3.304107143
ELK,3/18/2010,3.319583333,3.308690476
ELK,3/19/2010,3.355416667,3.360297619
ELK,3/20/2010,3.379166667,3.420952381
ELK,3/21/2010,3.176666667,3.390238095
ELK,3/22/2010,3.097916667,3.320178572
ELK,3/23/2010,3.2575,3.279761905
ELK,3/24/2010,3.205,3.255892857
ELK,3/25/2010,2.925833333,3.199642857
ELK,3/26/2010,3.04125,3.154761905
ELK,3/27/2010,3.347916667,3.150297619
ELK,3/28/2010,3.182083333,3.151071429
ELK,3/29/2010,2.751666667,3.101607143
ELK,3/30/2010,2.642083333,3.013690476
ELK,3/31/2010,2.76875,2.951369048
ELK,4/1/2010,2.875833333,2.94422619
ELK,4/2/2010,2.812083333,2.911488095
ELK,4/3/2010,2.822916667,2.836488095
ELK,4/4/2010,2.841666667,2.787857143
ELK,4/5/2010,2.76125,2.78922619
ELK,4/6/2010,3.080833333,2.851904762
ELK,4/7/2010,3.277916667,2.924642857
ELK,4/8/2010,3.005833333,2.943214286
ELK,4/9/2010,3.14875,2.991309524
ELK,4/10/2010,3.016666667,3.018988095
ELK,4/11/2010,2.875,3.02375
ELK,4/12/2010,2.749583333,3.022083333
ELK,4/13/2010,2.870833333,2.992083333
ELK,4/14/2010,3.070833333,2.9625
ELK,4/15/2010,3.2225,2.993452381
ELK,4/16/2010,3.224166667,3.00422619
ELK,4/17/2010,3.332083333,3.049285714
ELK,4/18/2010,3.432083333,3.128869047
ELK,4/19/2010,3.4675,3.231428571
ELK,4/20/2010,3.415,3.309166667
ELK,4/21/2010,3.586666667,3.382857143
ELK,4/22/2010,3.67375,3.447321429
ELK,4/23/2010,3.861666667,3.538392857
ELK,4/24/2010,3.982916667,3.631369048
ELK,4/25/2010,4.05625,3.720535714
ELK,4/26/2010,3.9275,3.78625
ELK,4/27/2010,3.750833333,3.834226191
ELK,4/28/2010,3.6625,3.845059524
ELK,4/29/2010,3.563333333,3.829285714
ELK,4/30/2010,3.618333333,3.794523809
ELK,5/1/2010,3.4675,3.720892857
ELK,5/2/2010,3.589166667,3.654166667
ELK,5/3/2010,3.568333333,3.602857143
ELK,5/4/2010,3.766666667,3.605119048
ELK,5/5/2010,3.465416667,3.576964286
ELK,5/6/2010,3.592916667,3.581190476
ELK,5/7/2010,3.641666667,3.58452381
ELK,5/8/2010,3.449583333,3.581964286
ELK,5/9/2010,3.422083333,3.558095238
ELK,5/10/2010,3.399166667,3.533928572
ELK,5/11/2010,3.525,3.499404762
ELK,5/12/2010,3.82,3.550059524
ELK,5/13/2010,4.085833333,3.62047619
ELK,5/14/2010,4.305833333,3.715357143
ELK,5/15/2010,4.445833333,3.857678571
ELK,5/16/2010,4.575,4.022380952
ELK,5/17/2010,4.638333333,4.199404762
ELK,5/18/2010,4.845,4.38797619
ELK,5/19/2010,4.958333333,4.550595238
ELK,5/20/2010,5.324166667,4.7275
ELK,5/21/2010,4.570833333,4.765357143
ELK,5/22/2010,4.152916667,4.723511905
ELK,5/23/2010,4.150416667,4.662857143
ELK,5/24/2010,4.141666667,4.591904762
ELK,5/25/2010,4.160416667,4.494107143
ELK,5/26/2010,4.06875,4.36702381
ELK,5/27/2010,4.515416667,4.251488095
ELK,5/28/2010,4.42625,4.230833334
ELK,5/29/2010,4.499166667,4.280297619
ELK,5/30/2010,4.37875,4.312916667
ELK,5/31/2010,4.370416667,4.345595238
ELK,6/1/2010,4.531666667,4.398630953
ELK,6/2/2010,4.7275,4.492738095
ELK,6/3/2010,5.84375,4.6825
ELK,6/4/2010,6.000833333,4.907440476
ELK,6/5/2010,6.6,5.207559524
ELK,6/6/2010,6.126666667,5.457261905
ELK,6/7/2010,6.138333333,5.709821429
ELK,6/8/2010,5.815833333,5.893273809
ELK,6/9/2010,5.446666667,5.996011905
ELK,6/10/2010,5.363333333,5.927380952
ELK,6/11/2010,5.332083333,5.831845238
ELK,6/12/2010,5.094166667,5.61672619
ELK,6/13/2010,4.975,5.452202381
ELK,6/14/2010,4.825416667,5.264642857
ELK,6/15/2010,4.666666667,5.100476191
ELK,6/16/2010,4.59,4.978095238
ELK,6/17/2010,4.621666667,4.872142857
ELK,6/18/2010,4.436666667,4.744226191
ELK,6/19/2010,4.3125,4.632559524
ELK,6/20/2010,4.32625,4.539880953
ELK,6/21/2010,4.41,4.480535714
ELK,6/22/2010,4.36375,4.437261905
ELK,6/23/2010,4.309166667,4.397142857
ELK,6/24/2010,4.1725,4.332976191
ELK,6/25/2010,4.140416667,4.290654762
ELK,6/26/2010,4.25625,4.282619048
ELK,6/27/2010,4.109166667,4.251607143
ELK,6/28/2010,4.01125,4.194642857
ELK,6/29/2010,3.88375,4.126071429
ELK,6/30/2010,3.907083333,4.068630952
ELK,7/1/2010,3.724583333,4.004642857
ELK,7/2/2010,3.600833333,3.927559524
ELK,7/3/2010,3.785,3.860238095
ELK,7/4/2010,3.774166667,3.812380952
ELK,7/5/2010,3.69,3.766488095
ELK,7/6/2010,3.730833333,3.744642857
ELK,7/7/2010,3.7475,3.721845238
ELK,7/8/2010,3.737083333,3.723630952
ELK,7/9/2010,3.671666667,3.73375
ELK,7/10/2010,3.60125,3.7075
ELK,7/11/2010,3.508333333,3.669523809
ELK,7/12/2010,3.380833333,3.625357143
ELK,7/13/2010,3.40625,3.578988095
ELK,7/14/2010,3.592083333,3.556785714
ELK,7/15/2010,3.649166667,3.54422619
ELK,7/16/2010,3.56125,3.528452381
ELK,7/17/2010,3.522083333,3.517142857
ELK,7/18/2010,3.455,3.509523809
ELK,7/19/2010,3.435833333,3.517380952
ELK,7/20/2010,3.390833333,3.515178571
ELK,7/21/2010,3.294583333,3.472678571
ELK,7/22/2010,3.335,3.427797619
ELK,7/23/2010,3.215,3.378333333
ELK,7/24/2010,3.313333333,3.348511905
ELK,7/25/2010,3.262083333,3.320952381
ELK,7/26/2010,3.2,3.287261905
ELK,7/27/2010,3.315416667,3.276488095
ELK,7/28/2010,3.325416667,3.280892857
ELK,7/29/2010,3.340416667,3.281666667
ELK,7/30/2010,3.222083333,3.282678571
ELK,7/31/2010,3.135416667,3.257261905
ELK,8/1/2010,3.187083333,3.246547619
ELK,8/2/2010,3.226666667,3.250357143
ELK,8/3/2010,3.215,3.236011905
ELK,8/4/2010,3.196666667,3.217619048
ELK,8/5/2010,3.1275,3.187202381
ELK,8/6/2010,3.07625,3.166369048
ELK,8/7/2010,3.055833333,3.155
ELK,8/8/2010,3.049583333,3.135357143
ELK,8/9/2010,3.061666667,3.111785714
ELK,8/10/2010,3.0825,3.092857143
ELK,8/11/2010,3.172083333,3.089345238
ELK,8/12/2010,3.19375,3.098809524
ELK,8/13/2010,3.13875,3.107738095
ELK,8/14/2010,3.239583333,3.133988095
ELK,8/15/2010,3.23625,3.160654762
ELK,8/16/2010,3.177083333,3.177142857
ELK,8/17/2010,3.135,3.184642857
ELK,8/18/2010,3.074166667,3.170654762
ELK,8/19/2010,3.052083333,3.150416667
ELK,8/20/2010,2.994166667,3.129761905
ELK,8/21/2010,2.950416667,3.088452381
ELK,8/22/2010,3.052083333,3.062142857
ELK,8/23/2010,3.335416667,3.084761905
ELK,8/24/2010,3.325,3.111904762
ELK,8/25/2010,3.227083333,3.13375
ELK,8/26/2010,3.05375,3.133988095
ELK,8/27/2010,2.920416667,3.123452381
ELK,8/28/2010,2.70125,3.087857143
ELK,8/29/2010,2.816666667,3.054226191
ELK,8/30/2010,2.985833333,3.004285714
ELK,8/31/2010,3.17375,2.982678571
ELK,9/1/2010,3.200833333,2.978928571
ELK,9/2/2010,3.336666667,3.019345238
ELK,9/3/2010,3.250416667,3.066488095
ELK,9/4/2010,3.040416667,3.114940476
ELK,9/5/2010,2.947916667,3.133690476
ELK,9/6/2010,3.059583333,3.144226191
ELK,9/7/2010,2.88125,3.102440476
ELK,9/8/2010,2.779166667,3.042202381
ELK,9/9/2010,2.8425,2.971607143
ELK,9/10/2010,3.159166667,2.958571429
ELK,9/11/2010,3.191666667,2.980178572
ELK,9/12/2010,3.175416667,3.012678572
ELK,9/13/2010,3.100833333,3.018571429
ELK,9/14/2010,3.06125,3.044285714
ELK,9/15/2010,3.116666667,3.0925
ELK,9/16/2010,3.086666667,3.127380953
ELK,9/17/2010,3.00875,3.105892857
ELK,9/18/2010,3.004166667,3.079107143
ELK,9/19/2010,2.905833333,3.040595238
ELK,9/20/2010,2.945833333,3.018452381
ELK,9/21/2010,2.83125,2.985595238
ELK,9/22/2010,2.780416667,2.937559524
ELK,9/23/2010,3.01625,2.9275
ELK,9/24/2010,3.245833333,2.961369048
ELK,9/25/2010,3.292083333,3.0025
ELK,9/26/2010,3.189583333,3.043035714
ELK,9/27/2010,3.23625,3.084523809
ELK,9/28/2010,3.162083333,3.131785714
ELK,9/29/2010,3.13,3.18172619
ELK,9/30/2010,3.090416667,3.192321428
ELK,10/1/2010,3.186666667,3.183869048
ELK,10/2/2010,3.137916667,3.161845238
ELK,10/3/2010,3.001666667,3.135
ELK,10/4/2010,3.01875,3.103928572
ELK,10/5/2010,3.281666667,3.121011905
ELK,10/6/2010,3.195833333,3.130416667
ELK,10/7/2010,3.0875,3.13
ELK,10/8/2010,3.2,3.131904762
ELK,10/9/2010,3.330416667,3.159404762
ELK,10/10/2010,3.237083333,3.193035714
ELK,10/11/2010,3.247083333,3.225654762
ELK,10/12/2010,3.39375,3.241666667
ELK,10/13/2010,3.3775,3.267619048
ELK,10/14/2010,3.248333333,3.290595238
ELK,10/15/2010,3.141666667,3.282261905
ELK,10/16/2010,3.082083333,3.246785714
ELK,10/17/2010,3.077083333,3.223928571
ELK,10/18/2010,3.138333333,3.208392857
ELK,10/19/2010,3.14,3.172142857
ELK,10/20/2010,3.089166667,3.130952381
ELK,10/21/2010,2.9725,3.091547619
ELK,10/22/2010,2.882916667,3.054583333
ELK,10/23/2010,2.845833333,3.020833333
ELK,10/24/2010,2.777083333,2.97797619
ELK,10/25/2010,3.159166667,2.980952381
ELK,10/26/2010,2.99875,2.96077381
ELK,10/27/2010,3.26125,2.985357143
ELK,10/28/2010,3.199166667,3.017738095
ELK,10/29/2010,3.114583333,3.050833333
ELK,10/30/2010,2.971666667,3.068809524
ELK,10/31/2010,3.204166667,3.129821429
ELK,11/1/2010,3.498333333,3.17827381
ELK,11/2/2010,3.645,3.270595238
ELK,11/3/2010,3.571666667,3.314940476
ELK,11/4/2010,3.388333333,3.341964286
ELK,11/5/2010,3.2075,3.355238095
ELK,11/6/2010,3.100833333,3.373690476
ELK,11/7/2010,2.984166667,3.342261905
ELK,11/8/2010,3.072083333,3.281369048
ELK,11/9/2010,2.98375,3.186904762
ELK,11/10/2010,2.986666667,3.103333333
ELK,11/11/2010,3.29375,3.089821429
ELK,11/12/2010,3.405,3.118035714
ELK,11/13/2010,3.345833333,3.153035714
ELK,11/14/2010,3.102083333,3.169880952
ELK,11/15/2010,3.045833333,3.166130952
ELK,11/16/2010,2.983333333,3.166071428
ELK,11/17/2010,3.060416667,3.176607143
ELK,11/18/2010,2.8425,3.112142857
ELK,11/19/2010,2.731666667,3.015952381
ELK,11/20/2010,2.601666667,2.909642857
ELK,11/21/2010,2.695,2.851488095
ELK,11/22/2010,2.88125,2.827976191
ELK,11/23/2010,2.714166667,2.78952381
ELK,11/24/2010,3.347916667,2.830595238
ELK,11/25/2010,3.681666667,2.950476191
ELK,11/26/2010,3.462916667,3.054940476
ELK,11/27/2010,2.9675,3.107202381
ELK,11/28/2010,3.055416667,3.158690476
ELK,11/29/2010,3.523333333,3.250416667
ELK,11/30/2010,3.552916667,3.370238095
ELK,12/1/2010,3.45,3.384821429
ELK,12/2/2010,3.335,3.335297619
ELK,12/3/2010,3.482083333,3.338035714
ELK,12/4/2010,3.585416667,3.426309524
ELK,12/5/2010,3.550833333,3.497083333
ELK,12/6/2010,3.469166667,3.489345238
ELK,12/7/2010,3.594166667,3.495238095
ELK,12/8/2010,3.352083333,3.48125
ELK,12/9/2010,3.254166667,3.469702381
ELK,12/10/2010,3.18625,3.427440476
ELK,12/11/2010,3.384583333,3.39875
ELK,12/12/2010,3.41,3.378630952
ELK,12/13/2010,3.17625,3.336785714
ELK,12/14/2010,2.848333333,3.230238095
ELK,12/15/2010,3.030833333,3.184345238
ELK,12/16/2010,3.18,3.17375
ELK,12/17/2010,3.1825,3.173214286
ELK,12/18/2010,3.065833333,3.127678571
ELK,12/19/2010,2.819166667,3.043273809
ELK,12/20/2010,2.959583333,3.012321428
ELK,12/21/2010,3.250416667,3.069761905
ELK,12/22/2010,3.295416667,3.107559524
ELK,12/23/2010,3.42375,3.142380952
ELK,12/24/2010,3.564583333,3.196964286
ELK,12/25/2010,3.35875,3.238809524
ELK,12/26/2010,3.235416667,3.29827381
ELK,12/27/2010,3.429166667,3.365357143
ELK,12/28/2010,3.11375,3.345833333
ELK,12/29/2010,2.718333333,3.263392857
ELK,12/30/2010,3.126666667,3.220952381
ELK,12/31/2010,3.435833333,3.202559524
ELK,1/1/2011,3.642916667,3.243154762
ELK,1/2/2011,3.62875,3.299345238
ELK,1/3/2011,3.610833333,3.325297619
ELK,1/4/2011,3.661666667,3.403571429
ELK,1/5/2011,3.778333333,3.555
ELK,1/6/2011,3.8,3.651190476
ELK,1/7/2011,3.561666667,3.669166667
ELK,1/8/2011,3.321666667,3.62327381
ELK,1/9/2011,3.352083333,3.58375
ELK,1/10/2011,3.528333333,3.571964286
ELK,1/11/2011,3.585,3.561011905
ELK,1/12/2011,3.6125,3.537321429
ELK,1/13/2011,3.653333333,3.516369048
ELK,1/14/2011,3.915416667,3.566904762
ELK,1/15/2011,3.87125,3.645416667
ELK,1/16/2011,3.661666667,3.689642857
ELK,1/17/2011,3.834166667,3.733333333
ELK,1/18/2011,3.800416667,3.764107143
ELK,1/19/2011,3.860833333,3.799583333
ELK,1/20/2011,3.993333333,3.848154762
ELK,1/21/2011,3.830416667,3.836011905
ELK,1/22/2011,3.797916667,3.825535714
ELK,1/23/2011,3.780416667,3.8425
ELK,1/24/2011,3.749583333,3.830416667
ELK,1/25/2011,3.760416667,3.824702381
ELK,1/26/2011,3.865416667,3.825357143
ELK,1/27/2011,3.796666667,3.797261905
ELK,1/28/2011,3.502916667,3.750476191
ELK,1/29/2011,3.352916667,3.686904762
ELK,1/30/2011,3.280416667,3.615476191
ELK,1/31/2011,3.425833333,3.569226191
ELK,2/1/2011,3.613333333,3.548214286
ELK,2/2/2011,3.791666667,3.537678572
ELK,2/3/2011,3.915,3.554583333
ELK,2/4/2011,3.74625,3.589345238
ELK,2/5/2011,3.557916667,3.618630952
ELK,2/6/2011,3.59875,3.664107143
ELK,2/7/2011,3.323333333,3.649464286
ELK,2/8/2011,3.415833333,3.62125
ELK,2/9/2011,3.590833333,3.592559524
ELK,2/10/2011,3.558333333,3.541607143
ELK,2/11/2011,3.655416667,3.528630952
ELK,2/12/2011,3.55125,3.527678571
ELK,2/13/2011,3.415416667,3.501488095
ELK,2/14/2011,3.20125,3.484047619
ELK,2/15/2011,3.00625,3.425535714
ELK,2/16/2011,2.710833333,3.299821429
ELK,2/17/2011,2.949166667,3.212797619
